Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Workout_Frequency (days/week),Experience_Level,BMI,Calories,Burns Calories (per 30 min),cal_from_macros,pct_HRR,pct_maxHR,lean_mass_kg,expected_burn
50.71,Male,102.65,1.77,192.88,129.99,59.09,1.22,805.93,Yoga,29.99448641,2,1.01,32.77,2566,337.97,2500.7,0.529934973,0.673942348,71.8606597,824.6468
44.62,Female,81.12,1.61,164.39,140.6,54.95,1.13,814.96,Yoga,31.804301,4,2.02,31.3,2403,362.65,2443.31,0.782620614,0.855283168,55.32035103,819.589
18.1,Female,69.92,1.61,172.82,168.34,71.04,1.3,1570.14,HIIT,28.01572694,1.99,1,26.97,1743,329.67,1670.47,0.955983494,0.974077074,50.33140373,857.142
57,Female,96.37,1.86,168.33,146.3,73.92,1.1,1453.21,HIIT,31.73792127,2.98,2.01,27.86,2455,361.26,2623.71,0.766656075,0.869126121,65.78416527,794.772
39.37,Male,63.26,1.71,178.03,125.14,56.09,1.87,1943.3,Cardio,27.06951165,4.02,2.99,21.63,1996,341.33,1336.25,0.566262096,0.702915239,46.13582693,1276.5742
49.23,Male,79.51,1.73,182.04,151.28,63.79,1.39,918.23,Yoga,26.85335646,2,1.01,26.57,1987,337.6,1585.5,0.73987315,0.831026148,58.15889628,938.528
54.12,Female,46.28,1.5,174.92,164.66,57.78,1.37,1352.6,Strength,22.11755876,1.96,1,20.57,1234,347.02,2295.07,0.912412498,0.941344615,36.0439938,950.8348
40.68,Male,77.84,1.76,161.58,161.32,71.03,1.27,1217.17,Cardio,28.67180886,4.01,1.98,25.13,2178,371.47,2004.15,0.997128658,0.99839089,55.52186399,943.5338
41.79,Female,49.63,1.5,173.1,130.56,63.04,1.15,1240.97,Strength,22.0418981,2.96,1.99,22.06,1315,366.07,2131.12,0.613483554,0.754246101,38.69060597,841.961
28.68,Male,87.79,1.89,198.92,137.06,54.08,1.75,2047.5,Strength,25.47537466,5.03,3,24.58,2516,374.96,2282.17,0.572908036,0.689020712,65.42516859,1312.36
30.55,Female,112.56,1.91,176.77,137.25,53.9,1.27,1115.57,Cardio,28.75631054,2.98,1,30.85,3016,366.37,1839.73,0.678359241,0.776432653,80.19189686,930.5798
42.69,Female,66.74,1.85,169.84,120.46,57.84,1.18,1169.26,Strength,22.83436304,2,1.01,19.5,1866,369.72,2355.26,0.559107143,0.70925577,51.5003461,872.5392
58.79,Female,123.51,1.87,176.52,161.11,67.11,1.3,1246.96,Cardio,35,3.99,1.99,35.32,3141,358.82,2363.94,0.859153642,0.91270111,80.2815,932.932
40.03,Male,93.79,1.93,188.58,157.17,59.83,1.38,1368.68,Strength,28.44213364,3.03,1.02,25.18,2324,360.76,2041.55,0.756038835,0.833439389,67.11412286,995.6976
44.81,Female,81.63,1.61,164.13,140.82,55.08,1.14,1095.31,Cardio,30.1420911,3.99,2.01,31.49,2306,361.25,2450.66,0.786244842,0.857978432,57.02501103,823.65
56.89,Female,62.35,1.52,167.98,142.66,50.89,0.93,612.68,Yoga,30.44012968,3,1,26.99,1793,365.38,2710.35,0.783756085,0.84926777,43.37057914,679.6068
41.41,Male,56.97,1.67,191.86,148.98,55.18,1.16,1401.05,HIIT,22.6109042,2.02,1,20.43,1425,347.86,1706.55,0.68627451,0.776503701,44.08856788,807.0352
42.07,Female,42.74,1.74,160.91,129.72,71.29,1.05,1038.56,Strength,16.5811273,2.97,1,14.12,1161,342.74,2647.25,0.651975006,0.806164937,35.65322619,719.754
27.96,Female,71,1.67,192.36,140.81,62.72,1.46,1051.2,Yoga,25.37463089,4.02,2,25.46,1819,352.54,1862.08,0.602360383,0.732012892,52.98401207,1029.4168
39.99,Male,52.25,1.61,198.42,127.7,70.05,0.87,1052.7,HIIT,23.12418061,2.04,1,20.16,1425,359.95,1733.81,0.449092467,0.643584316,40.16761563,626.313
38.8,Male,55.38,1.71,183.94,148.32,59.13,1.95,2029.56,Cardio,21.30070598,5.03,3.01,18.94,1584,341,1637.53,0.714606201,0.806349897,43.58366903,1329.9
27.72,Male,71.67,1.67,191.89,140.08,63.19,1.46,1578.11,Strength,25.52760373,3.99,2.01,25.7,1945,352.01,1854.2,0.597435897,0.730001563,53.37436641,1027.8692
49.01,Male,81.87,1.85,161.58,160.05,63.94,1.86,2176.2,Strength,24.86590581,3.95,3,23.92,2189,351.62,1566.43,0.984330193,0.990531006,61.51228292,1308.0264
48.3,Female,68.48,1.69,170.02,159.69,73.12,0.76,753.08,Strength,22.6610976,3.02,1.01,23.98,1764,343.74,2123.52,0.893395253,0.939242442,52.96168036,522.4848
56.22,Male,59.53,1.56,182.08,155.24,57.16,1.26,1663.2,HIIT,25.59698626,3.99,2,24.46,1704,174.18,2429.14,0.785142491,0.852592267,44.29211408,438.9336
41.34,Female,46.76,1.77,184.31,139.22,62.87,0.62,408.46,Yoga,20.28448159,1.98,1,14.93,1408,327.32,2455.04,0.628705534,0.755357821,37.27497641,405.8768
24.04,Female,54.4,1.74,160.13,166.89,53.18,0.85,747.32,Cardio,23.0080834,3.01,1,17.97,1470,239.16,2636.28,1.063207106,1.0422157,41.88360263,406.572
45.94,Female,104.37,1.77,193.57,148.24,54.18,1.19,1047.2,Cardio,32.80079541,2,1,33.31,2628,337.19,1321.63,0.674797331,0.76582115,70.13580984,802.5122
41.87,Female,87.81,1.93,188.2,158.02,65.12,1.67,1739.47,Cardio,22.50691056,4.01,3.02,23.57,2465,342.14,1821.2,0.75479363,0.839638682,68.04668183,1142.7476
37.26,Male,67.27,1.75,183.92,127.53,50.31,1.38,991.94,Yoga,21.86064078,4.03,1.98,21.97,1910,361.48,1573.72,0.577950752,0.693399304,52.56434695,997.6848
53.01,Male,45.07,1.79,163.95,160.3,71.88,1.33,1755.6,HIIT,17.21667054,2.96,2,14.07,1087,363.41,1794.2,0.960356251,0.977737115,37.31044659,966.6706
46.33,Female,58.24,1.53,196.16,139.94,62.18,1.84,2627.15,HIIT,25.39381566,3.97,2.98,24.88,1708,333.23,1558.82,0.580385132,0.713397227,43.45064176,1226.2864
19.26,Female,58.73,1.77,181.26,136.4,52.94,1.4,1384.74,Strength,20.97762358,1.99,1,18.75,1519,344.54,1697.57,0.650405237,0.752510206,46.40984167,964.712
21.3,Female,54.52,1.55,162.9,161.29,52.99,1.37,1808.4,HIIT,24.16564149,3.98,2,22.69,1606,362.2,2179.94,0.985351651,0.990116636,41.34489226,992.428
56.02,Male,59.01,1.86,186.81,159.64,65.07,1.08,1167.37,Strength,22.20400443,3.02,2.01,17.06,1537,328.07,1358.5,0.776819451,0.854558107,45.90741699,708.6312
22.04,Male,44.19,1.72,165.99,132.49,54.07,1.48,1595.74,Strength,20.46336931,4.05,1.98,14.94,1221,330.1,1410.52,0.700679056,0.798180613,35.1472371,977.096
51.45,Female,81.87,1.72,166.06,137.83,53.02,1.01,727.2,Yoga,28.49424737,4,2,27.67,2359,343.07,1769.76,0.750265393,0.830001204,58.54175968,693.0014
46.05,Female,51.34,1.65,164.69,147.12,63.01,0.7,615.44,Cardio,22.74263272,2.02,1,18.86,1432,329.06,1516.21,0.82720299,0.893314712,39.66393236,460.684
43.13,Female,42.94,1.66,172.99,133.87,52.8,0.73,881.69,HIIT,19.86399442,2,1,15.58,1188,336.19,2673.71,0.674515351,0.773859761,34.4104008,490.8374
20.69,Female,125.6,1.66,195.96,158.65,59.94,1.39,1332.18,Cardio,35,3.02,1.98,45.58,3170,359.67,3488.11,0.725702103,0.809604001,81.64,999.8826
38.94,Female,42.7,1.75,180.88,131,52.09,1.13,1119.72,Strength,21.2842669,2.02,1.01,13.94,1144,150.01,2022.23,0.61270285,0.724237063,33.61161803,339.0226
19.17,Female,71.83,1.94,199.31,148.13,62.31,1.17,842.4,Yoga,24.31877556,3.01,2,19.09,2097,340.65,1525.38,0.626423358,0.743214089,54.36182351,797.121
40.54,Male,106.36,1.65,161.58,161.7,73.79,1.33,1752.67,HIIT,35,4.02,1.98,39.07,3007,355.21,1947.43,1.001366898,1.000742666,69.134,944.8586
41.69,Male,50.64,1.75,162.8,162.26,51.12,1.29,1701.38,HIIT,22.96330595,3,1.99,16.54,1493,354.53,1887.32,0.995164756,0.996683047,39.01138187,914.6874
19.18,Male,60.53,1.59,183.59,127.96,53.04,1.14,751.03,Yoga,26.8174845,2.02,1,23.94,1624,249.55,1631.28,0.57387974,0.696987853,44.29737663,568.974
25.18,Male,81.7,1.61,169.91,158.87,62.9,1.92,2754.05,HIIT,29.29120385,3.98,3.04,31.52,2144,345.79,1546.23,0.896832072,0.935024425,57.76908645,1327.8336
55.02,Male,118.48,1.72,162.91,168.41,66.99,0.78,772.2,Strength,35,2.97,1,40.05,3043,346.77,1672.96,1.05733945,1.033760972,77.012,540.9612
40.74,Male,82.63,1.79,185.02,138.65,61.02,1.69,1978.82,Strength,27.98384778,3.98,3.01,25.79,2165,346.95,1868.41,0.626048387,0.749378446,59.50694658,1172.691
47.07,Female,88.98,1.84,167.71,159.13,64.91,1.44,1557.79,Strength,26.15749,3.03,2.02,26.28,2482,373.28,2475.47,0.916536965,0.94884026,65.7050654,1075.0464
48.86,Male,78.5,1.73,182.01,151.4,63.95,1.38,1671.32,HIIT,28.90819067,1.95,1.01,26.23,2289,337.81,1575.47,0.740725055,0.831822427,55.80707033,932.3556
19,Female,73.73,1.79,176.69,124.92,60.9,0.82,993.1,HIIT,28.84239804,3,1.01,23.01,1989,332.18,1761.93,0.552897487,0.707000962,52.46449993,544.7752
58.21,Male,58.67,1.66,171.61,161.51,60.08,1.22,804.47,Yoga,26.66168477,2,1,21.29,1613,334.97,1977.22,0.909441406,0.941145621,43.02758955,817.3268
56.92,Female,51.52,1.62,182.84,134.47,73.03,1.2,1296,Strength,24.28435482,3.98,2,19.63,1516,340.9,1960.82,0.559511884,0.735451761,39.0087004,818.16
27.43,Female,61.48,1.8,168.83,143.73,71.94,1.47,1778.7,HIIT,20.09430558,1.97,1,18.98,1535,367.9,2152.27,0.740943338,0.85132974,49.12602093,1081.626
56.94,Female,68,1.56,168.2,138.04,67.69,1.45,1044.87,Yoga,30.16769517,3.98,2.01,27.94,1918,336.53,1709.78,0.699930355,0.820689655,47.48596729,975.937
19.8,Male,92.13,1.94,176.13,130.54,70.93,1.14,1232.23,Strength,25.255983,3.01,2.01,24.48,2502,351.49,2158,0.566634981,0.7411571,68.86166286,801.3972
27.95,Male,62.26,1.6,177.84,129.16,62.1,1.11,1064.71,Cardio,25.27168374,3,1.99,24.32,1824,353.43,1903.79,0.579402108,0.726270805,46.5258497,784.6146
42.58,Female,93.96,1.79,186.8,155.85,62,1.31,866.17,Yoga,28.64961329,2.02,1.02,29.32,2538,337.45,2092.21,0.752003205,0.834314775,67.04082335,884.119
25.34,Male,57.82,1.58,187.62,145,52.3,1.37,1809.91,HIIT,28.18890346,2.99,2.01,23.16,1525,365.93,1775.49,0.685042861,0.772838717,41.52117602,1002.6482
44.58,Female,58.08,1.69,167.83,159.75,52.73,0.96,633.02,Yoga,22.84102289,2.96,1,20.34,1545,337.4,1125.44,0.929800174,0.951856045,44.8139339,647.808
52.27,Female,48.19,1.86,179.2,128.81,67.06,1,1317.8,HIIT,18.14608035,2.97,1.98,13.93,1467,324.49,2045.38,0.550650972,0.718805804,39.44540388,648.98
50.99,Male,47.92,1.77,198.49,154.77,73.86,1.47,1772.23,HIIT,16.35257838,2.03,1,15.3,1402,335.23,3103,0.649201637,0.779737014,40.08384444,985.5762
26.85,Female,80.7,1.61,170.09,166.26,52.12,1.75,1821.4,Cardio,30.65825597,3.96,3.01,31.13,2137,343.52,1589.08,0.967534119,0.977482509,55.95878743,1202.32
57.95,Male,82.18,1.87,170.65,143.21,54.98,1.58,1847.18,Strength,26.07091401,3.99,2.99,23.5,2352,335.56,2041.04,0.762773407,0.839203047,60.75492286,1060.3696
34.94,Female,55.1,1.56,186.89,138.76,55.97,1.72,2013.95,Strength,26.07113294,5.01,3.01,22.64,1587,352.17,1631.61,0.632370914,0.742468832,40.73480575,1211.4648
24.86,Male,63.39,1.68,197.95,165.46,66.99,0.95,940.5,Strength,24.30170235,1.97,1,22.46,1883,332.01,2438.35,0.75190898,0.835867643,47.98515088,630.819
19.61,Female,93.08,1.95,176.14,130.87,71.11,1.15,1103.08,Cardio,23.81358636,3.04,1.99,24.48,2462,352.91,2151.27,0.568980291,0.742988532,70.91431381,811.693
27.21,Male,61.4,1.8,168.98,143.45,72.06,1.48,1302.4,Cardio,27.11892186,2.01,1,18.95,1593,368.87,2151.71,0.736586876,0.848917032,44.74898198,1091.8552
32.14,Female,78.75,1.62,195.02,125.02,68.97,1.27,1255.01,Strength,33.68158519,3.03,1,30.01,2076,341.42,2372.43,0.444664816,0.641062455,52.22575166,867.2068
51.08,Female,70.83,1.55,177.87,138.86,53.96,1.4,1694,HIIT,29.97417401,3.01,1,29.48,2115,337.07,1445.79,0.685174724,0.780682521,49.59929255,943.796
55.6,Male,107.84,1.73,185.09,125.95,49.88,1.09,1047.27,Cardio,35,3.03,2.01,36.03,2880,353.92,2404.81,0.562606316,0.680479767,70.096,771.5456
41.24,Male,79.04,1.72,172.35,132.44,62.14,1.02,735.01,Yoga,25.83525821,4.02,2.01,26.72,2019,358.64,2188.61,0.637873151,0.768436321,58.61981191,731.6256
32.06,Male,77.64,1.92,174.34,137.09,49.94,1.39,1828.68,HIIT,23.52344198,2.98,1.96,21.06,1931,343.91,1271.25,0.700562701,0.786337043,59.37639965,956.0698
34.71,Male,101.46,1.76,192.49,120.78,64.17,0.84,831.6,Strength,30.82206809,2,1,32.75,2706,338.29,2053.98,0.441162718,0.627461167,70.18792971,568.3272
38.43,Male,40.57,1.79,195.36,160.77,55.09,0.62,544.61,Cardio,15.6568809,2.01,1,12.66,1035,353.68,2177.97,0.753404149,0.82294226,34.21800342,438.5632
49.94,Female,67.2,1.74,160.91,119.78,58.82,0.68,671.98,Strength,28.56964903,3.01,1,22.2,1931,334.51,2030.02,0.597120188,0.744391275,48.00119585,454.9336
18,Female,57.08,1.61,175.18,149.62,70.96,1.9,1480.86,Yoga,23.63135651,4,2.99,22.02,1530,335.55,1843.15,0.754749568,0.854092933,43.5912217,1275.09
50.09,Female,52.65,1.84,195.59,123.69,51.91,1.38,993.6,Yoga,23.14203754,4,2,15.55,1569,346.91,1354.78,0.499582405,0.632394294,40.46571724,957.4716
52.2,Male,105.67,1.62,188.79,141.26,60.94,1.36,1195.71,Cardio,35,3,1,40.26,2686,348.56,2147.34,0.628236214,0.748238784,68.6855,948.0832
26.03,Female,64.45,1.51,193.88,134.17,59.92,1.94,2776.33,HIIT,29.45211445,5.01,3.01,28.27,1899,341.8,1617.68,0.554269931,0.692025995,45.46811224,1326.184
25.09,Male,77.46,1.55,184.27,119.83,51.92,0.54,356.08,Yoga,33.19470728,2,1,32.24,1888,351.37,1812.22,0.51310918,0.650295762,51.74737974,379.4796
24.99,Male,105.33,1.88,174.01,155.96,67.17,1.35,1458,Strength,32.67391929,2.98,2,29.8,2721,356.78,1591.82,0.831055784,0.896270329,70.91456081,963.306
44.46,Male,69.73,1.75,192.09,154.79,69.12,1.02,1010.72,Strength,27.60478689,3.03,1.01,22.77,2070,348.66,1821.57,0.696673986,0.805820188,50.4811821,711.2664
45.89,Female,61.04,1.71,181.13,152.86,61.02,1.66,2375.63,HIIT,24.9339906,3.99,3.01,20.87,1572,338.16,1416.64,0.76463242,0.843924253,45.82029214,1122.6912
34.97,Female,50.68,1.6,195.07,155.85,58.98,1.02,979.2,Cardio,24.51767611,4.01,2,19.8,1541,333.3,1446.69,0.711808362,0.798943969,38.25444175,679.932
37.93,Male,57.73,1.56,184.91,132.2,53.95,1.63,1697.81,Cardio,25.66061329,4.99,3.02,23.72,1792,337.86,2953.96,0.59751069,0.714942404,42.91612795,1101.4236
22.6,Female,116.55,1.79,178.33,126.74,68.71,0.99,712.8,Yoga,34.47722556,4.03,2,36.38,3036,346.81,2348.93,0.529374202,0.710704873,76.36679361,686.6838
39.02,Female,61.11,1.64,195.32,126.93,54.14,0.97,640.2,Yoga,23.38133947,3,1,22.72,1762,338.42,3316.42,0.515582944,0.649856646,46.82166345,656.5348
44.76,Male,113.02,1.71,190.09,129.23,63.01,0.83,1002.47,HIIT,35,2.01,1,38.65,3134,373.43,1681.48,0.521089078,0.679835867,73.463,619.8938
56.02,Female,40.91,1.8,195.79,165,71.97,1.24,1635.44,HIIT,14.7958874,4.03,1.99,12.63,1190,348.9,1762.49,0.75133258,0.84273967,34.85700247,865.272
56.28,Male,125.55,1.79,188.89,130.97,72.95,1.25,1651.38,HIIT,35,3.99,2.01,39.18,3457,365.94,1912.5,0.500431258,0.69336651,81.6075,914.85
50.6,Female,54.59,1.53,166.94,134.57,68.96,1.11,800.53,Yoga,28.46000663,4,2.02,23.32,1324,329.78,1893.38,0.669626454,0.806097999,39.05368238,732.1116
38.87,Male,85.9,1.82,190.73,159.44,72.27,1.96,2039.97,Cardio,25.22432289,4.97,3.01,25.93,2488,340.58,2007.24,0.735860206,0.835946102,64.23230664,1335.0736
53.99,Female,50.47,1.61,187.75,156.71,67.09,1.48,1465.2,Strength,20.80860695,2,1,19.47,1461,289.2,2488.01,0.742748218,0.834673768,39.96789607,856.032
56.22,Female,88.53,1.85,160.82,144.5,59.03,1.58,1851.44,Strength,28.60317588,4.02,3.02,25.87,2350,358.7,1766.83,0.839669909,0.898520085,63.2076084,1133.492
42.75,Female,82.78,1.95,180.85,159.67,70.23,1.89,2702.7,HIIT,24.33675576,4.98,3,21.77,2266,339.42,2221.88,0.808533719,0.88288637,62.63403358,1283.0076
50.75,Female,102.11,1.77,193.22,130.46,58.88,1.22,805.93,Yoga,33.62087284,1.98,1.01,32.59,2735,338.32,2495.86,0.532827155,0.675188904,67.77972674,825.5008
29.12,Female,86.54,1.62,173.53,121.82,54.96,1.53,2187.9,HIIT,34.44236738,4.01,3,32.98,2301,333.89,1844.56,0.563886312,0.70201118,56.73357527,1021.7034
33.17,Female,46.3,1.89,192.79,144.4,49.71,1.44,1380.1,Cardio,18.59710925,3,1.98,12.96,1384,339.97,1423.91,0.661797596,0.749001504,37.68953842,979.1136
20.17,Male,77.09,1.62,168.23,132.33,51.23,1.34,1287.47,Cardio,33.00501733,3.99,2.01,29.37,2243,332.05,1603.53,0.693162393,0.786601676,51.64643214,889.894
34.06,Male,68.78,1.52,166.99,133.94,58.87,1.36,1346.4,Strength,32.91112314,1.99,1,29.77,2039,334.87,2176.33,0.694321125,0.802083957,46.1437295,910.8464
35.81,Male,56.98,1.95,182.85,128.09,64.04,1.09,1175.24,Strength,12.86461114,4,1.98,14.98,1711,344.93,2284.23,0.539096036,0.700519552,49.64974457,751.9474
21,Female,74.08,1.93,187.15,141.02,55.98,1.31,1414.8,Strength,20.86561808,3,2,19.89,2148,352.94,2528.55,0.648318975,0.753513225,58.62275012,924.7028
47.42,Female,41.14,1.58,160.05,163.23,68.15,1.03,742.22,Yoga,15.28655881,3.96,2.01,16.48,1173,361.12,1563.84,1.034602829,1.019868791,34.8511097,743.9072
50.04,Female,90.33,1.71,168.35,124.23,73.99,0.81,804.09,Strength,30.59953524,2.02,1.03,30.89,2300,335.06,2432.04,0.532428995,0.737926938,62.68943982,542.7972
56.94,Male,81.54,1.69,187.92,155.51,62.83,1.14,1507.31,HIIT,28.66968315,3.99,2.02,28.55,2195,337.77,2099.21,0.740906547,0.827532993,58.16274036,770.1156
18,Male,66,1.75,170.13,122.11,61.14,0.94,827.2,Cardio,22.75596692,1.99,1,21.55,1777,365.78,1620.2,0.55940912,0.717745254,50.98106183,687.6664
26.85,Male,104.83,1.68,162.12,134.55,62.13,1.28,1383.55,Strength,35,2.99,2.01,37.14,2911,350.99,2437.2,0.724272427,0.829940785,68.1395,898.5344
51.92,Male,84.44,1.85,189.24,151.89,49.99,1.19,786.11,Yoga,27.10006759,2.01,1.01,24.67,2109,336.75,2183.68,0.731777379,0.802631579,61.55670293,801.465
31.8,Female,84.3,1.74,194.93,126.54,63.03,1.46,1445.4,Strength,29.4141059,3,1,27.84,2409,362.75,1471.81,0.481501137,0.649156107,59.50390872,1059.23
20.12,Female,75,1.73,165.05,151.58,63,1.39,1833.27,HIIT,26.01842596,4.01,1.99,25.06,2139,330.95,3175.64,0.868005879,0.918388367,55.48618053,920.041
38.07,Male,72.05,1.77,196.85,141.34,72.05,1.13,1118.7,Strength,23.64213383,2.03,1,23,1956,335.33,1698.4,0.555208333,0.718008636,55.01584258,757.8458
23.04,Male,107.53,1.93,166.61,139.17,54.96,1.15,1518,HIIT,30.47524819,4,2,28.87,3013,370.21,2445.36,0.754231975,0.835304003,74.75996562,851.483
47.82,Male,52.45,1.66,174.28,129.53,70.95,0.74,896.21,HIIT,23.92989192,2.99,1.01,19.03,1651,334.07,1623.68,0.566921514,0.743229286,39.89877169,494.4236
30.74,Male,75.27,1.93,167.31,134.89,67.87,0.61,402.6,Yoga,24.17245243,1.98,1,20.21,2296,366.28,2183.57,0.673974256,0.80622796,57.07539505,446.8616
40.13,Female,53.17,1.61,198.22,127.51,70.09,0.88,581.33,Yoga,23.48774585,1.99,1.01,20.51,1391,358.77,1735.32,0.448138609,0.643275149,40.68156553,631.4352
53.2,Female,84.87,1.76,165,137.09,69.14,1.67,1301.6,Yoga,29.88198885,4.99,2.99,27.4,2466,352.05,2012.86,0.708846234,0.830848485,59.50915606,1175.847
43.18,Female,42.23,1.65,162.04,148.05,58.82,1.32,951.98,Yoga,19.87928958,2.99,2.02,15.51,1340,340.65,2050.7,0.864464251,0.913663293,33.83497601,899.316
55.06,Male,75.81,1.71,173.1,129.83,56.95,1.03,741.6,Yoga,28.36592679,4.03,2,25.93,1940,367.31,2460.82,0.627464486,0.750028885,54.3057909,756.6586
51.83,Male,66.16,1.52,188.11,138.46,52.98,1.27,1219.2,Cardio,29.610635,3.99,2,28.64,1916,338.64,1908.12,0.632576038,0.736058689,46.56960389,860.1456
47.06,Female,41.78,1.58,160.18,162.78,68.21,1.02,1348.64,HIIT,18.81713235,4.03,2.02,16.74,1133,358.36,1560.15,1.028270088,1.016231739,33.9182021,731.0544
33.63,Female,74.08,1.57,177.87,157.99,51.97,1.46,1448.03,Strength,32.11923831,3.01,1.02,30.05,2113,358.14,2239.64,0.842096902,0.888232979,50.28606826,1045.7688
49.79,Male,61.22,1.75,192.19,165.89,74.03,1.23,1622.25,HIIT,26.36829738,4,1.99,19.99,1695,366.04,2001.49,0.777420447,0.863156252,45.07732834,900.4584
55.78,Male,92.98,1.66,176.87,151,52.02,1.36,1347.62,Strength,35,2.01,1.01,33.74,2523,352.82,1620.06,0.79279135,0.853734381,60.437,959.6704
49.99,Female,52.1,1.5,181.96,140.98,57.87,1.3,1144,Cardio,23.85979794,3.02,1,23.16,1210,350.48,1811.17,0.669755822,0.774785667,39.66904527,911.248
36.08,Female,123.17,1.69,185.12,137.8,72.97,1.31,1727.76,HIIT,35,4.01,1.99,43.13,3306,368.01,2443.45,0.578065091,0.744382022,80.0605,964.1862
25.1,Male,76.19,1.96,180.02,119.68,58.9,0.68,822.05,HIIT,22.33395107,3.01,1,19.83,2083,333.26,1939.22,0.50181638,0.664815021,59.17376268,453.2336
25.13,Male,43.76,1.62,195.9,161.14,64.97,1.05,1384.84,HIIT,17.20511538,3.98,1.99,16.67,1268,333.34,3129.12,0.734514626,0.822562532,36.23104151,700.014
20.87,Male,77,1.65,180.07,154.36,62.01,1.15,1101.24,Cardio,31.1335032,3,1.97,28.28,1971,348.82,2165.6,0.782229375,0.857222191,53.02720254,802.286
19.16,Male,87.72,1.78,194.85,161.34,72.13,1.29,1560.9,HIIT,29.63026404,1.98,1,27.69,2240,340.9,1571.55,0.726939374,0.828021555,61.72833238,879.522
24.47,Female,123.84,1.99,179.79,120.9,71.98,1.13,1366.06,HIIT,31.25606187,3.02,1,31.27,3368,369.59,1836.3,0.453761247,0.672451193,85.13249298,835.2734
24.73,Male,57.77,1.58,187.88,144.98,51.8,1.35,1294.92,Cardio,24.70168954,2.99,1.99,23.14,1478,367.65,1775.72,0.684744268,0.771662763,43.49983395,992.655
53.86,Female,64.06,1.53,170.96,119.73,58.11,1.74,1357.2,Yoga,25.02694579,4,3,27.37,1913,365.52,1780.18,0.546034559,0.700339261,48.02773853,1272.0096
19.76,Female,120.19,1.73,186.05,153.18,67.14,1,1322.2,HIIT,35,3,2.02,40.16,3138,355.77,2632.06,0.72357245,0.823327063,78.1235,711.54
51.65,Male,85.07,1.73,182.19,144.53,56.32,1.85,2162.84,Strength,31.86818597,4.04,2.99,28.42,2519,338.47,2036.68,0.700802415,0.793292716,57.9597342,1252.339
44.61,Female,88.22,1.78,197.9,166.58,67.19,1.53,1588.75,Cardio,30.53738592,4.01,2.98,27.84,2371,356.92,1388.66,0.760385586,0.841738252,61.27991814,1092.1752
49.03,Male,77.68,1.61,159.91,158.24,50.02,1.03,742.22,Yoga,31.64566969,3.01,2.01,29.97,2156,350.3,1603.19,0.984802985,0.989556626,53.09764378,721.618
39.05,Male,84.9,1.89,163.06,140.63,61.3,0.77,675.75,Cardio,25.89453232,2.02,1,23.77,2268,335.94,1514.8,0.779579403,0.862443272,62.91554206,517.3476
29.03,Male,87.17,1.62,173.97,122.13,54.67,1.52,1580.8,Cardio,31.52795837,3.99,3,33.22,2448,334.1,1845.59,0.565465214,0.702017589,59.68707869,1015.664
30.09,Female,59.32,1.63,173.56,141.06,74.06,1.85,2643.46,HIIT,25.60136718,3.98,2.99,22.33,1561,351.73,2158.32,0.673366834,0.812744872,44.13326899,1301.401
41.62,Female,76.21,1.97,165.31,157.13,64.93,1.14,820.8,Yoga,23.80368915,3.03,2,19.64,2013,348.58,1563.46,0.918509663,0.95051721,58.0692085,794.7624
34.88,Male,101.96,1.76,192.84,120.93,63.84,0.83,729.74,Cardio,29.49823823,1.98,1,32.92,2498,337.98,2043.5,0.44255814,0.627100187,71.8835963,561.0468
21.38,Female,50.14,1.52,171.03,154.06,67.17,1.08,1306.8,HIIT,24.89916791,2.99,1,21.7,1299,337.2,1707.79,0.836606971,0.900777641,37.65555721,728.352
52,Female,45.22,1.72,196.08,129.16,70.11,0.92,1112.19,HIIT,20.3239504,2.03,1,15.29,1236,365.86,2661.89,0.468762404,0.65871073,36.02950963,673.1824
31.88,Female,84.26,1.74,194.84,126.65,63.09,1.45,1435.5,Strength,28.22781346,2.99,1,27.83,2294,362.46,1485.5,0.482428843,0.65002053,60.47524437,1051.134
35.08,Female,86.03,1.85,185.24,135.22,55.06,1.79,2092.69,Strength,26.87285398,4.98,2.99,25.14,2495,355.5,1308.26,0.61576279,0.729971928,62.91128372,1272.69
56.62,Male,63.76,1.56,176.98,143.67,72.88,1.52,1582.02,Cardio,29.07776494,5.04,3.01,26.2,1755,362.89,2965.86,0.680019212,0.811786643,45.22001707,1103.1856
41.71,Female,73.88,1.63,188.27,135.88,68.03,0.51,616.54,HIIT,26.88921061,2.98,1,27.81,1949,362.61,1618.38,0.56428809,0.721729431,54.0142512,369.8622
